course_id,instructor,gradeACount,gradeBCount,gradeCCount,gradeDCount,gradeFCount,gradePCount,gradeNPCount
POLSCI124C,"CHAN, N.",13,3,2,0,0,0,0
POLSCI144A,"GILLOOLY, S.",8,0,1,0,1,1,0
POLSCI146B,"HYDER, M.",11,2,1,1,0,0,0
POLSCI151H,"EVCI, U.",4,4,6,0,0,0,0
POLSCI153E,"SMITH, C.",109,19,0,1,1,6,1
PSCI11B,"CHENG, Y.",14,4,0,0,0,2,0
PSCI11B,"COON, J.",8,3,1,1,0,0,0
PSCI11C,"KIRCHER, J.",7,6,1,0,0,0,0
PSCI104S,"KELLY, J.",17,8,0,0,1,1,1
PSCI115D,"HURLEY, K.",16,1,6,1,2,0,1
PSCI153C,"KAN, E.",16,10,3,0,2,3,0
PSCI193C,"MAGIDSON, M.",22,5,0,1,1,1,0
PUBHLTH1,"OSBORN, B.",524,93,9,5,24,13,5
PUBHLTH2,"MOORE, D.",472,73,9,2,11,7,2
PUBHLTH7B,"GOODMAN, S.",78,19,6,1,0,0,0
PUBHLTH10,"BIC, Z.",664,83,30,17,22,58,10
PUBHLTH60,"TANG, I.",66,2,0,1,1,0,0
PUBHLTH90,"HALKIA, G.",44,47,9,0,2,3,0
PUBHLTH122,"KEY, M.",35,14,1,0,0,1,0
PUBHLTH126,"DUONG, H.",19,2,0,0,0,0,0
PUBHLTH127,"BIC, Z.",111,93,19,4,9,5,3
PUBHLTH135,"TURNEY, K.",105,24,12,5,0,1,1
PUBHLTH144,"SCHUSTER, T.",90,21,4,6,2,0,1
PUBHLTH146,"GARCIA, S.",8,1,0,0,0,1,0
PUBHLTH159,"SCHUSTER, T.",102,57,12,3,4,1,2
PUBHLTH170,"CHA, B.",17,7,3,0,1,0,1
SOCECOL10,"BASOLO, M.",279,154,25,0,4,10,1
SOCECOL10,"ZAVITA, K.",76,8,0,0,4,0,3
SOCECOL13,"OSUTEI, N.",19,4,0,0,0,0,0
SOCECOL13,"FORTHUN, B.",21,2,2,0,1,0,1
SOCECOL194W,"YIM, I.",48,24,12,2,22,6,5
SOCECOL195,"YIM, I.",0,0,0,0,0,337,14
SOCECOL195W,"GOLOB, B.",86,16,2,0,2,3,0
SOCSCI134W,"SCHRADER, B.",38,9,2,3,7,6,1
SOCSCI172AW,"MORGAN, P.",76,40,6,1,2,23,0
SOCSCI189,"LUI, J.",47,0,0,1,0,70,0
SOCIOL1,"MALAE, K.",48,11,0,2,3,2,0
SOCIOL1,"WINER, C.",60,4,0,1,0,5,0
SOCIOL2,"MEJIA, S.",11,2,0,0,0,0,0
SOCIOL3,"REDMAN, J.",18,9,0,0,2,0,1
SOCIOL10B,"FARSHCHI, E.",4,7,2,1,0,0,1
SOCIOL62,"TURNEY, K.",529,343,114,18,45,39,13
SOCIOL63,"VILLALTA, S.",7,3,0,0,0,2,0
SOCIOL110,"MARIN, E.",27,11,3,0,3,1,0
SOCIOL141,"DAVOUDPOUR, S.",4,6,2,0,0,0,0
SOCIOL142,"PONTELL, H.",37,19,12,2,2,1,0
SOCIOL154,"TURNEY, K.",167,100,41,8,2,3,0
SOCIOL161,"LIAN, L.",13,1,3,0,0,1,0
SOCIOL180A,"SCHUSTER, T.",4,5,3,0,1,0,1
SOCIOL180A,"SMITH, D.",4,10,5,2,0,0,0
SPANISHS1AB,"FRANKE, M.",21,8,2,0,1,4,1
SPANISHS1AB,"GARCIA PERALES, R.",16,2,0,0,0,3,0
SPANISHS1BC,"HUERTA ALARDIN, M.",10,8,0,0,0,6,0
SPANISHS1BC,"PARE, G.",44,0,1,0,0,4,1
SPANISHS2AB,"VERGARA, CALDERON.",33,7,2,0,2,10,0
SPANISHS2BC,"GARCIA, B.",41,11,0,1,1,1,0
STATS7,"ARMSTRONG, D.",718,355,150,63,53,9,7
STATS7,"WONG-TOI, E.",11,14,7,4,0,0,0
STATS67,"DYCK, H.",68,27,4,1,4,9,2
STATS115,"DOGUCU, M.",82,32,14,3,3,3,0
STATS120A,"GULESSERIAN, S.",476,136,40,10,5,9,4
STATS120B,"BERROCAL, V.",10,1,1,1,1,5,0
UPPP8,"WHITELEY, J.",11,0,1,0,0,0,0
UPPP104,"RENDON, M.",30,54,16,4,2,0,0
UPPP155,"MAHAFFEY, N.",17,0,0,0,0,0,0
UPPP170,"KEY, M.",13,4,2,0,0,0,0
WRITING39A,"MCCLURE, G.",78,101,17,0,8,19,4
WRITING39A,"CHIENG, C.",9,47,11,6,2,30,2
WRITING39A,"GERACI, J.",104,118,37,2,2,22,1
WRITING39A,"CHAVEZ, D.",4,36,11,1,2,2,0
WRITING39A,"KEEPERMAN, T.",52,108,20,0,6,8,2
WRITING39A,"GULLABA, A.",73,106,45,11,28,19,10
WRITING39B,"HUSSEIN, Z.",73,24,5,0,5,18,2
WRITING39B,"WEAVER, H.",30,35,1,0,4,9,3
WRITING39B,"DOUCETTE, S.",101,24,0,0,3,15,3
WRITING39B,"HARRIES, B.",52,32,3,1,6,12,1
WRITING39B,"MCCABE, T.",52,49,15,5,7,11,4
WRITING39B,"CHEN, S.",12,50,7,0,0,11,0
WRITING39B,"FEFER, L.",60,26,7,1,5,13,3
WRITING39B,"CARTER, A.",59,60,5,0,2,19,2
WRITING39B,"HISCOCK, V.",46,48,12,0,6,19,1
WRITING39C,"ALFAILAKAWI, D.",38,17,0,0,3,7,2
WRITING39C,"BLISS, J.",51,15,1,0,3,8,2
WRITING39C,"BAJAJ, A.",46,45,6,1,6,12,4
WRITING39C,"BELL, K.",116,59,5,4,19,21,7
WRITING39C,"BROUWER, M.",33,17,0,1,0,9,1
WRITING39C,"BURDICK, C.",21,17,3,0,2,13,3
WRITING39C,"CARTER, D.",95,94,3,0,17,41,2
WRITING39C,"CID, M.",27,11,2,0,3,13,3
WRITING39C,"FLORES, B.",96,61,1,1,4,21,1
WRITING39C,"FONKEN, B.",113,123,9,2,12,45,10
WRITING39C,"LI, H.",41,26,4,0,3,6,1
WRITING39C,"KEEPERMAN, J.",183,37,16,0,12,71,13
WRITING39C,"MCCUNE, L.",34,32,4,0,4,7,0
WRITING39C,"MUKHERJEE, A.",73,56,1,0,1,16,1
WRITING39C,"STANLEY, A.",116,78,12,1,11,42,4
WRITING39C,"WILLIAMS, T.",56,35,0,0,2,23,4
WRITING39C,"SOARES DAHER, P.",27,62,2,0,6,13,2
WRITING39C,"WEEKS, M.",6,2,0,0,3,9,2
WRITING39C,"WILD, B.",155,20,1,1,5,23,5
WRITING39C,"MAZZACANE, L.",10,3,0,0,3,3,0
WRITING39C,"ENG, W.",47,10,1,0,2,15,4
WRITING39C,"VENEGAS, Y.",76,189,19,0,9,42,10
WRITING39C,"HAAS, L.",86,45,4,2,10,33,7
WRITING39C,"NIEMAN, J.",104,71,2,0,5,14,4
WRITING139W,"WELLS, E.",4,7,1,0,0,6,0
WRITING139W,"FITZJARRALD, L.",15,2,0,0,0,1,1
WRITING139W,"CAPUTO, D.",13,0,0,0,0,3,3
WRITING139W,"CLONTZ, A.",12,1,2,1,0,1,1
WRITING139W,"BERGHOF, A.",14,0,0,0,0,1,0
ACENG20A,"STRIEDTER, A.",0,0,0,0,0,90,17
ACENG20A,"RUGGIERO, G.",0,0,0,0,0,136,6
ACENG20A,"KIM, J.",0,0,0,0,0,14,1
ACENG20B,"DU, Q.",0,0,0,0,0,124,9
ACENG20B,"ZHAO, Y.",0,0,0,0,0,71,1
ACENG20B,"MURANOVA, O.",0,0,0,0,0,122,5
ACENG20B,"NAM, V.",0,0,0,0,0,131,8
ACENG20C,"KAUFEL, F.",0,0,0,0,0,133,18
ACENG20C,"MAHMOODI, SHAHREBAB.",0,0,0,0,0,96,9
ACENG20C,"KIM, H.",0,0,0,0,0,33,1
ACENG22A,"SAHRANAVARD, N.",88,11,1,1,3,37,0
ACENG22A,"KIM, J.",59,0,3,0,1,14,1
ACENG22A,"KAUFEL, F.",82,16,1,0,1,12,3
ACENG23A,"KIM, J.",0,0,0,0,0,22,1
ACENG23B,"SAHRANAVARD, N.",0,0,0,0,0,32,0
ACENG29,"KIM, H.",0,0,0,0,0,69,0
ACENG139W,"ZAYED, O.",36,43,13,2,3,67,3
AFAM40A,"IQBAL, S.",141,22,6,0,1,4,0
ANTHRO2A,"EGAN, J.",473,709,658,99,113,228,90
ANTHRO100A,"PETERSON, K.",13,6,0,0,0,0,0
ANTHRO128B,"RILEY, T.",267,106,17,9,27,17,10
ANTHRO134A,"RILEY, T.",95,42,10,0,4,3,3
ANTHRO134F,"O'ROURKE, S.",284,36,8,1,8,3,0
ANTHRO139,"FORTUN, M.",42,6,2,1,0,0,0
ANTHRO139,"AL-BULUSHI, S.",84,28,5,2,5,1,0
ANTHRO139,"HAMDY, S.",67,13,8,0,1,3,1
ANTHRO180AW,"VARZI, R.",18,1,0,1,1,0,0
ANTHRO180AW,"O'ROURKE, S.",48,4,2,0,4,0,1
ART12A,"JACKSON, J.",787,74,14,5,5,19,5
ART20B,"AWAD, S.",125,7,0,0,0,0,0
ART40,"ROSS-HO, A.",51,1,0,0,0,0,0
ART71A,"COOLIDGE, M.",27,3,0,0,0,0,0
ART71A,"BORNSTEIN, J.",24,5,0,0,0,0,0
ART100,"JENKINS, U.",28,0,0,0,0,1,0
ART100,"PENNY, S.",35,28,3,0,0,0,1
ART151,"GLYNN, M.",22,4,2,0,1,0,0
ARTHIS44,"FRANCOLINO, J.",69,81,8,4,3,26,5
ARTHIS100,"CANEPA, M.",46,20,6,1,1,2,0
ARTHIS150,"WINTHER, D.",15,12,1,0,2,1,0
ARTHIS151B,"WUE, R.",26,24,5,0,2,2,0
ARTHIS155B,"PATEL, A.",18,23,5,3,3,1,3
ARTHIS164A,"COOKS CUMBO, B.",19,5,5,0,0,1,0
ARTHIS164E,"COOKS CUMBO, B.",16,10,2,0,3,3,0
ASIANAM150,"SHROFF, B.",74,13,0,0,0,7,2
BIOSCI11,"BOWLER, P.",140,0,1,1,1,6,0
BIOSCI93,"GREEN, K.",282,262,204,88,40,0,3
BIOSCI93,"WOOD, M.",233,194,103,34,40,4,3
BIOSCI97,"LONG, A.",14,18,12,1,3,0,0
BIOSCI197,"BUCHMEIER, M.",0,0,0,0,0,509,0
BIOSCI199,"COHEN-CORY, S.",20,0,0,0,0,0,0
BIOSCI199,"MONUKI, E.",45,0,0,0,0,0,0
BIOSCIE166L,"SYMONS, C.",12,1,0,0,0,0,0
BIOSCIM116L,"SATO, B.",66,15,1,0,1,0,0
BIOSCIM122,"WHITESON, K.",236,162,20,2,0,1,0
BIOSCIM131,"LODOEN, M.",87,25,6,0,0,1,0
BIOSCIM143,"MORRISSETTE, N.",92,79,45,16,6,3,1
BIOSCIN129,"GANDHI, S.",7,3,0,0,0,0,0
BME1,"HAUN, J.",351,67,7,4,1,2,0
BME120,"KRUGGEL, F.",39,78,20,3,0,1,0
BME130,"NENADIC, Z.",45,160,169,19,4,0,0
BME197,"OLABISI, R.",10,0,0,0,0,0,0
CBE100,"ZENYUK, I.",96,63,36,13,5,0,0
CBE105,"YEE, A.",20,78,8,5,0,0,0
CBE105,"GORODETSKY, A.",7,3,7,2,0,0,0
CHEM1C,"GLICKER, H.",35,72,69,15,8,0,0
CHEM51A,"WEISS, G.",462,714,764,245,74,0,2
CHEM51A,"SIM, S.",111,184,152,75,1,2,1
CHEM132A,"ANDRICIOAEI, I.",113,190,98,10,12,0,0
CHEM192,"LINK, R.",127,0,0,0,0,1,0
CHEM199,"EDWARDS, K.",143,0,0,0,0,4,0
CHEM199,"LINK, R.",11,0,0,0,0,1,0
CHEMH2A,"APKARIAN, A.",34,29,2,0,2,0,0
CHEMH2LA,"SHAKA, A.",55,9,1,0,0,0,0
CHEMM2LA,"SHAKA, A.",31,32,2,0,0,0,0
CHEMM3LC,"CORN, R.",229,35,11,1,8,0,0
CHC/LAT61,"ROSAS, A.",164,119,31,12,13,11,4
CHC/LAT64,"RUBALCAVA, B.",57,22,3,3,5,4,0
CHC/LAT101,"HARTSHORN, T.",13,3,0,0,1,0,0
CHC/LAT151B,"DUNCAN, R.",12,21,4,1,2,2,0
CHC/LAT176,"RILEY, T.",58,43,9,2,8,1,0
CHC/LAT181,"FLORES, G.",8,3,4,0,0,0,0
ENGRCEE121,"RITCHIE, S.",63,187,71,13,2,1,0
CLASSIC37A,"SNYDER, R.",131,142,45,11,10,28,6
CLASSIC166,"ZISSOS, P.",11,5,2,0,1,1,0
PSYCH9C,"BAILEY, E.",274,318,129,57,33,12,7
PSYCH56L,"NUNN, L.",332,21,3,1,4,3,0
PSYCH112A,"COON, J.",100,5,1,0,1,0,0
PSYCH112LA,"COON, J.",100,5,1,0,1,0,0
PSYCH124S,"LEWIS, J.",302,105,24,8,3,2,1
PSYCH130A,"RICHARDS, V.",103,115,109,11,5,13,7
PSYCH139,"NARENS, L.",70,70,10,3,0,3,0
PSYCH140M,"HAGEDORN, J.",843,309,85,27,12,9,5
PSYCH177D,"GOLOB, B.",78,15,0,0,0,0,0
PSYCHH101A,"DOSHER, B.",0,0,0,0,0,83,0
PSYCHH111A,"COON, J.",60,0,0,0,0,0,0
COMLIT101W,"WOLPE, S.",24,4,0,0,1,0,0
COMLIT143,"MOURAD, G.",8,4,1,0,2,0,0
COMLIT160,"ABBAS, M.",19,20,0,0,0,1,0
COMPSCI113,"DENENBERG, D.",611,50,11,1,2,2,0
COMPSCI122A,"CAREY, M.",529,596,187,16,16,67,7
COMPSCI143A,"BURTSEV, A.",442,319,40,5,16,1,0
COMPSCI143B,"BIC, L.",902,129,62,5,34,2,2
COMPSCI151,"DUTT, N.",41,34,2,0,0,0,0
COMPSCI161,"GOODRICH, M.",19,19,5,2,0,0,0
COMPSCI175,"FOX, R.",111,29,0,0,1,0,0
COMPSCI199,"MEHROTRA, S.",95,0,0,0,0,1,0
CRM/LAWC7,"FLORES, Y.",364,8,7,0,8,2,1
CRM/LAWC111,"SEEDS, C.",294,145,10,0,1,4,0
CRM/LAWC144,"LYNCH, M.",59,29,12,1,2,0,0
CRM/LAWC174,"VALDIVIA, ORDORICA.",34,57,9,2,8,0,0
CRM/LAWC182,"OWENS, E.",46,61,20,5,10,0,3
DANCE133A,"DE SOUZA SANTOS, V.",43,41,0,0,0,1,0
DANCE142A,"HALL, C.",154,5,0,0,0,0,0
DANCE144A,"GRIFFIN, C.",78,17,0,3,0,2,0
DANCE152A,"WRAY, S.",117,30,1,0,0,2,0
DANCE193,"LYNCH, M.",49,1,0,0,0,0,0
UNISTU1,"ANGELES, B.",0,0,0,0,0,1228,158
UNISTU3,"FANG, J.",10,1,0,0,0,1,0
UNISTU3,"BUSWELL, N.",5,3,0,0,0,4,3
UNISTU3,"DENNIN, M.",22,0,0,0,0,0,0
UNISTU10,"MCGUIRE, C.",42,2,1,0,0,1,0
UNISTU43,"LUPTON, J.",0,0,0,0,0,442,0
UNISTU175,"WELSER, T.",0,0,0,0,0,78,0
UNISTU192,"ANGELES, B.",140,3,1,0,0,0,0
UNISTU193,"ALEXANDER, J.",0,0,0,0,0,45,0
UNISTU198,"EDWARDS, K.",64,0,0,0,0,0,0
UNISTUH30A,"JENKS, A.",79,3,3,0,0,0,0
DRAMA14,"REYNOLDS, B.",77,7,3,0,0,4,0
DRAMA15,"CARRILLO, J.",157,41,21,5,4,9,5
DRAMA40A,"KATRAK, K.",29,14,2,2,0,0,0
DRAMA40A,"MUNRO, I.",21,13,0,1,1,0,0
DRAMA50D,"CARRILLO, C.",16,2,1,1,3,0,0
DRAMA50D,"HOOKER, M.",86,11,4,2,2,0,0
DRAMA65,"DELANEY, M.",22,0,0,0,0,0,0
DRAMA80,"CARRILLO, J.",30,7,1,0,0,0,0
DRAMA100,"HILL, D.",72,0,0,0,0,1,0
DRAMA103W,"KATRAK, K.",12,4,0,0,0,0,0
DRAMA109W,"KUBIAK, A.",77,0,0,0,0,0,0
DRAMA126W,"PRICE, Z.",22,4,1,1,1,0,0
DRAMA129,"KUBIAK, A.",43,0,0,0,0,0,0
DRAMA130,"BORBA, A.",71,8,1,0,0,1,0
DRAMA135,"BASSHAM, C.",85,13,1,0,0,3,0
DRAMA144,"DELANEY, M.",21,0,0,0,0,0,0
DRAMA145,"MILLER, S.",10,0,0,0,0,0,0
DRAMA148B,"ESPINOSA, A.",140,16,5,3,0,0,0
DRAMA177,"DELANEY, M.",32,1,0,0,0,0,0
DRAMA183A,"PALERMO, A.",32,13,0,0,0,1,0
EARTHSS17,"CROOK, E.",704,661,329,112,42,163,36
EARTHSS21,"FERGUSON, J.",423,388,192,57,28,140,47
EARTHSS40A,"DRUFFEL, E.",155,86,13,1,3,4,0
EARTHSS45,"FERGUSON, J.",0,0,0,0,0,163,4
EARTHSS114,"GOULDEN, M.",68,58,5,0,1,0,0
EARTHSS116,"PRITCHARD, M.",56,54,19,10,9,0,0
EARTHSS140,"JOHNSON, K.",14,16,4,2,0,0,0
EARTHSS154,"EGOH, B.",32,5,1,0,1,0,0
EAS15J,"PITT, J.",30,10,4,1,1,2,0
EAS150,"SUH, S.",43,34,4,2,1,0,1
ECON20A,"SHAH, N.",445,217,51,8,23,5,3
ECON144A,"SHAH, N.",106,155,29,2,8,15,4
ECON146A,"OWENS, E.",93,113,25,7,5,1,1
ECON147B,"DIAZ AVENDANO, M.",18,35,14,1,2,4,0
ECON161A,"GARFINKEL, M.",188,179,117,51,9,7,8
ECONH190A,"MILANI, F.",10,1,0,0,1,0,0
EDUC106,BLACKSTOCK-BERNSTE.,148,77,21,2,5,9,2
EDUC138,"CHIAVERINI, J.",291,35,13,4,4,10,5
EDUC140,"SOLANKI, S.",166,36,5,0,2,1,1
EDUC143BW,"FAY, L.",20,3,0,0,0,0,0
EDUC149,BLACKSTOCK-BERNSTE.,81,39,10,4,3,1,0
EDUC150,"SANDHOLTZ, J.",211,181,28,1,3,13,2
EDUC160,"SIMPKINS-CHAPUT, S.",46,10,3,0,1,4,1
EDUC170,"FLORES, G.",7,3,1,1,0,1,0
EDUC179W,"CONLEY, A.",38,0,0,0,0,0,0
EDUC180,"CARLO, R.",80,9,1,0,3,2,0
EDUC198,"WARSCHAUER, M.",169,0,0,0,0,3,0
EECS12,"LIN, K.",146,154,73,20,20,5,5
EECS50,"WANG, Z.",48,36,32,23,7,0,0
EECS116,"CAREY, M.",34,56,17,1,2,1,0
ENGR54,"MCDEVITT, C.",141,122,33,6,5,0,0
ENGLISH8,"FAN, C.",60,51,18,15,7,14,5
ENGLISH10,"HATCH, L.",51,5,4,0,2,2,1
ENGLISH15,"MORGAN, C.",23,16,0,0,1,0,0
ENGLISH15,"JACKSON, V.",27,9,1,0,2,0,0
ENGLISH100,"HARRIES, M.",40,58,8,0,0,0,0
ENGLISH101W,"SILVER, V.",17,18,1,0,0,0,0
ENGLISH102A,"GRADY, K.",68,49,9,0,2,1,1
ENGLISH102B,"STEINTRAGER, J.",15,13,2,0,0,0,0
ENGLISH102B,"LEWIS, J.",71,43,5,0,5,0,0
ENGLISH102D,"MARTIN, T.",88,77,4,2,5,0,0
ENGLISH105,"MONTERO ROMAN, V.",50,13,2,2,0,0,1
ENGLISH105,"MURILLO, J.",159,12,2,0,0,1,0
ENGLISH105,"WILDERSON, F.",19,0,0,0,0,1,0
ENGLISH106,"MARTIN, T.",29,27,0,0,3,0,0
ENGLISH106,"GRADY, K.",15,2,0,0,0,0,0
ENGLISH106,"MONTERO ROMAN, V.",12,4,1,0,0,0,0
ENGLISH106,"SZALAY, M.",19,6,3,0,0,4,1
EUROST11,"EVERS, K.",283,39,3,1,0,19,1
FLM&MDA85A,"MIMURA, G.",180,191,78,11,23,22,13
FLM&MDA85C,"KAMIL, M.",38,7,0,0,0,0,0
FLM&MDA110,"KUNIGAMI, A.",17,6,2,0,0,0,0
FLM&MDA110,"LIM, F.",41,24,8,1,0,0,0
FLM&MDA130,"CRANO, R.",18,8,1,0,0,0,0
FLM&MDA130,"MARZOLA, L.",15,6,3,1,1,0,0
FLM&MDA130,"MIMURA, G.",19,39,29,8,4,0,2
FLM&MDA130,"HILDERBRAND, L.",12,11,6,1,0,0,0
FLM&MDA139W,"RUBERG, B.",33,4,0,0,1,2,0
FLM&MDA139W,"HAGGINS, B.",24,21,2,1,1,5,1
FLM&MDA139W,"KAMIL, M.",9,6,0,1,0,0,0
FLM&MDA144,"RUBERG, B.",24,5,4,2,0,0,0
FLM&MDA151,"MARZOLA, L.",24,7,1,0,1,0,0
FLM&MDA162,"JOHNSON, V.",18,13,2,0,0,0,0
FLM&MDA190,"LIM, F.",39,48,8,0,0,3,0
FLM&MDA192,"RONY, F.",55,5,4,0,0,0,0
FLM&MDA194,"PERLMAN, A.",10,11,2,0,1,0,0
FRENCH1A,"MIJALSKI, M.",87,27,9,0,2,5,0
FRENCH102A,"IBER, L.",11,4,1,0,0,0,0
GDIM55,"CULLEN, A.",37,4,1,0,0,0,0
GEN&SEX50B,"KANG, L.",281,130,42,12,11,39,9
GEN&SEX100A,"SCHEPER, J.",31,37,6,2,5,6,3
GEN&SEX171,"MUDIWA, R.",15,2,0,0,0,0,0
GERMAN2A,"RAFI, M.",10,5,1,0,0,1,2
GERMAN150,"SMITH, J.",24,3,0,0,0,1,0
GLBLME60A,"LE VINE, M.",84,16,2,0,1,6,5
HISTORY10,"LEHMANN, M.",210,174,36,8,13,26,6
HISTORY15D,"BLOCK, S.",68,24,15,3,5,8,2
HISTORY37A,"SNYDER, R.",60,47,22,5,2,8,5
HISTORY70A,"GHANBARPOUR, C.",16,11,1,0,1,0,0
HISTORY100W,"WASSERSTROM, J.",27,7,0,0,1,0,0
HISTORY102B,"GIANNOPOULOU, Z.",5,3,0,0,2,0,0
HISTORY112D,"RAPHAEL, R.",24,13,3,1,1,0,0
HISTORY114,"BIENDARRA, A.",6,4,1,0,0,0,0
HISTORY131C,"REZAKHANI, K.",10,9,1,0,1,0,0
HISTORY132E,"BERBERIAN, H.",48,18,7,0,3,2,0
HISTORY148B,"ROSAS, A.",5,1,2,0,2,0,0
HISTORY166D,"DUNCAN, R.",29,43,4,4,6,0,1
HISTORY169,"RUBIO, J.",3,5,4,0,0,0,0
HISTORY171E,"WASSERSTROM, J.",47,21,0,0,0,1,0
HISTORY175G,"NGUYEN, H.",11,12,0,0,0,1,0
HISTORY190,"NGUYEN, H.",12,2,0,0,0,0,0
HISTORY190,"MORRISSEY, S.",11,6,1,0,0,0,0
HUMAN1A,"RAHIMIEH, N.",1308,813,108,22,26,19,2
HUMAN1AES,"RAHIMIEH, N.",54,221,68,3,10,7,1
HUMAN1AS,"RAHIMIEH, N.",481,615,47,3,19,9,0
HUMANB1A,"RAHIMIEH, N.",76,43,8,0,1,1,0
HUMANH1AS,"RAHIMIEH, N.",503,242,5,0,2,3,0
HUMANH120,"MCLOUGHLIN, N.",58,3,0,0,0,0,0
HUMANH140,"MCLOUGHLIN, N.",35,2,0,0,0,0,0
IN4MATX43,"GILLESPIE, J.",276,62,9,2,4,0,0
IN4MATX121,"KRONE MARTINS, A.",59,52,10,3,0,0,0
IN4MATX125,"DENENBERG, D.",174,21,4,0,2,0,0
IN4MATX131,"BHATTACHARYA, A.",288,5,0,1,3,0,0
IN4MATX151,"CHEN, P.",57,54,7,3,3,0,1
IN4MATX161,"CROOKS, R.",550,48,6,4,4,3,0
IN4MATX171,"ZHENG, K.",167,3,1,0,2,2,0
I&CSCI3,"BREWSTER, K.",132,18,11,2,3,2,2
I&CSCI33,"PATTIS, R.",1840,1089,529,169,330,101,50
I&CSCI45C,"THORNTON, A.",1182,753,368,118,79,37,19
I&CSCI53L,"WONG-MA, J.",654,502,267,135,181,42,38
I&CSCI80,"DOGUCU, M.",31,30,4,2,1,9,2
I&CSCI90,"PATTIS, R.",0,0,0,0,0,1353,21
I&CSCI163,"TRAMMELL, A.",150,52,6,0,2,0,0
I&CSCIH197,"REGAN, A.",0,0,0,0,0,46,0
INTLST14,"URIU, R.",85,58,7,0,5,2,0
INTLST106A,"OLIVEIRA, G.",131,62,26,5,10,5,2
INTLST177C,"DUNCAN, R.",19,31,6,0,4,0,0
INTLST183E,"FINLEY, K.",20,13,3,0,2,1,1
INTLSTH180,"BUI, L.",17,0,0,0,0,0,0
JAPANSE101A,"LONG, M.",19,4,0,0,0,0,0
LSCI3,"NGUYEN, D.",135,76,19,9,6,6,0
LSCI43,"WEHMEIER, K.",16,3,0,0,0,0,0
LSCI51,"NUNN, L.",221,20,6,0,4,2,1
LSCI142,"COLCLOUGH, T.",8,2,0,0,0,0,0
LSCI175,"SCHWEGLER, A.",9,20,8,0,2,0,0
LATIN1A,"SNYDER, R.",28,14,5,2,6,4,4
LITJRN20,"SIEGEL, B.",63,44,2,0,0,4,1
LITJRN198,"PIERSON, P.",45,0,0,0,0,7,0
LPS30,"WEHMEIER, K.",127,13,5,0,1,3,1
MGMT101,"JORJANI SADRI, S.",72,61,59,11,18,25,10
MGMT102,"LEUNG, M.",930,130,18,1,3,25,2
MGMT105,"HERNANDEZ, W.",65,91,15,1,1,2,3
MGMT109,"LIU, Y.",36,25,16,0,3,0,1
MGMT155,"BRADFORD, T.",17,53,0,1,1,1,0
MGMT178,"MOULIK, S.",40,29,1,0,0,1,0
MGMT189,"POURMOHAMMADI, H.",186,87,20,3,0,4,1
MGMT190,"FARMER, S.",30,0,0,1,0,0,0
MGMT190,"HERNANDEZ, W.",134,39,2,2,0,7,0
MGMT194,"LIANG, C.",185,33,1,0,0,6,0
MSE151,"MCDEVITT, C.",17,15,3,0,0,0,0
MSE158,"KISAILUS, D.",25,23,9,2,2,0,0
MSE164,"BOWMAN, W.",28,24,10,0,0,0,0
MSE164L,"BOWMAN, W.",26,22,7,0,0,0,0
MATH2A,"PELAYO, R.",51,74,82,39,20,1,3
MATH2D,"STREETS, J.",178,273,233,88,55,12,7
MATH3A,"WALSBERG, E.",227,115,56,17,8,7,2
MATH3D,"HUBER, K.",32,54,40,30,39,14,9
MATH3D,"MILES, C.",53,35,16,3,4,1,0
MATH5A,"SMITH, L.",63,90,56,39,21,0,2
MATH9,"DELLACA, R.",10,15,9,4,5,0,1
MATH9,"WANG, Y.",170,69,36,11,4,4,0
MATH13,"DELLACA, R.",25,32,31,10,12,1,3
MATH13,"WALSBERG, E.",63,80,53,18,23,11,4
MATH105A,"LEUNG, W.",31,40,17,0,3,0,0
MATH105A,"GUO, R.",28,44,20,8,2,0,0
MATH105LA,"LEUNG, W.",71,16,1,0,3,0,0
MATH105LA,"GUO, R.",44,40,10,5,4,0,0
MATH112A,"CARTER, P.",8,8,8,0,3,0,1
MATH113A,"XIN, J.",33,17,2,2,0,0,2
MATH118,"VIACLOVSKY, J.",38,13,4,4,4,2,2
MATH120A,"FOREMAN, M.",9,8,4,1,0,0,0
MATH121A,"DONALDSON, N.",41,52,45,24,16,1,1
MATH121B,"FERBER, A.",59,71,28,3,2,1,0
MATH121B,"GE, L.",17,26,10,1,3,0,0
MATH140A,"MA, A.",11,9,9,4,5,0,0
MATH147,"FU, X.",12,31,12,0,2,0,0
MATH194,"POWELL, M.",0,0,0,0,0,15,1
ENGRMAE60,"MAGGIA, M.",13,21,13,9,5,0,0
ENGRMAE93,"KASSAS, Z.",178,0,0,0,0,1,0
ENGRMAE93,"REINKENSMEYER, D.",13,0,0,0,1,0,0
ENGRMAE112,"LIU, F.",50,127,13,8,4,0,0
ENGRMAE130A,"MAGGIA, M.",27,86,62,20,8,0,0
ENGRMAE153,"MADOU, M.",103,38,11,5,2,0,0
ENGRMAE170,"SIDERIS, A.",146,252,232,68,21,0,0
ENGRMAE188,"AHMADKHANLOU, F.",51,9,2,0,0,0,0
ENGRMAE189,"RANGEL, R.",154,11,0,0,0,3,1
ENGRMAE189,"WANG, Y.",172,19,1,0,0,1,0
ENGRMAE189,"WALTER, M.",163,17,3,0,0,0,0
